1,000913,40,60,50,40,30,30,20,30,50,2023-01-12
1,000914,50,30,70,70,60,30,80,40,80,2023-01-12
1,000918,50,60,50,60,40,40,0,30,50,2023-01-12
1,000919,60,60,70,70,40,50,0,50,70,2023-01-12
1,000923,60,40,60,60,40,40,50,40,70,2023-01-12
1,000924,50,60,60,60,40,40,10,50,60,2023-01-12
1,000009,40,40,50,50,40,40,30,50,50,2023-01-12
1,000842,40,60,50,50,40,40,0,40,50,2023-01-12
1,000852,50,40,80,60,40,40,10,50,100,2023-01-12
1,000853,50,40,50,40,30,30,0,40,50,2023-01-12
1,000855,60,70,60,60,40,30,0,30,50,2023-01-12
1,000857,50,40,60,60,40,20,70,40,60,2023-01-12
1,000859,40,50,50,60,40,30,0,30,50,2023-01-12
1,000861,40,100,40,40,40,40,0,30,40,2023-01-12
1,000871,50,60,50,50,40,50,0,40,70,2023-01-12
1,000911,50,40,50,50,40,40,10,40,50,2023-01-12
1,000921,50,40,60,50,40,40,40,30,60,2023-01-12
1,000928,40,40,50,50,40,30,0,40,70,2023-01-12
1,000931,60,40,50,50,40,30,0,30,70,2023-01-12
1,000932,60,50,50,40,40,30,0,40,50,2023-01-12
1,M000367,40,40,60,60,40,30,40,40,70,2023-01-12
1,M000368,50,40,40,30,40,20,20,40,50,2023-01-12
1,M000369,40,40,40,40,30,30,0,30,60,2023-01-12
1,M000370,40,50,40,30,20,20,10,30,40,2023-01-12
1,M000371,30,30,40,40,30,30,10,30,50,2023-01-12
1,M000372,40,40,40,40,30,40,0,30,50,2023-01-12
1,M000373,50,60,50,50,40,40,0,30,70,2023-01-12
1,M000374,40,40,60,50,40,40,0,40,50,2023-01-12
1,M000375,40,40,60,40,40,30,10,30,50,2023-01-12
1,M000376,50,40,40,50,40,30,10,30,40,2023-01-12
1,M000377,40,40,40,40,40,20,10,40,40,2023-01-12
1,M000378,60,40,40,50,40,30,0,40,60,2023-01-12
1,M000379,40,40,70,50,40,40,30,40,70,2023-01-12
1,M000380,50,50,60,50,40,40,20,40,60,2023-01-12
1,M000381,50,50,60,50,40,40,0,40,50,2023-01-12
1,M000382,40,40,40,40,40,30,0,50,60,2023-01-12
1,M000383,40,40,60,50,40,40,20,30,50,2023-01-12
1,M000384,40,40,50,50,30,30,0,40,70,2023-01-12
1,M000385,50,40,40,30,30,20,10,30,50,2023-01-12
1,M000386,40,40,40,40,30,10,0,40,50,2023-01-12
1,M000387,60,50,50,40,40,30,0,40,50,2023-01-12
1,M000388,50,50,40,50,40,40,0,50,60,2023-01-12
1,M000389,40,40,50,40,40,30,0,40,50,2023-01-12
1,M000390,50,50,50,50,30,30,10,40,60,2023-01-12
1,M000391,50,60,60,50,30,40,10,40,50,2023-01-12
1,M000392,50,60,60,50,40,30,0,50,50,2023-01-12
1,M000393,30,40,60,60,60,50,0,30,60,2023-01-12
1,M000394,50,20,50,30,40,50,90,30,80,2023-01-12
1,M000395,50,20,50,60,40,40,20,30,50,2023-01-12
1,M000396,40,40,50,50,30,40,10,40,50,2023-01-12
1,M000397,40,70,50,50,30,40,0,20,60,2023-01-12
1,M000398,40,40,40,40,40,40,0,30,50,2023-01-12
1,M000399,40,50,40,50,30,30,0,40,50,2023-01-12
1,M000400,40,50,50,50,40,40,0,30,60,2023-01-12
1,M000401,30,40,60,50,30,30,0,40,60,2023-01-12
1,M000402,30,40,50,40,50,40,0,40,60,2023-01-12
1,000005,30,50,60,50,40,50,10,40,50,2022-11-08
1,000006,20,40,50,50,30,40,0,40,60,2022-11-08
1,000010,40,40,60,40,40,40,0,30,60,2022-11-08
1,000011,40,40,50,50,20,30,0,40,40,2022-11-08
1,000426,50,40,30,50,40,40,0,40,50,2022-11-08
1,000428,50,40,70,50,40,40,0,30,60,2022-11-08
1,000427,40,60,30,50,30,40,0,30,40,2022-11-08
1,000430,40,50,60,50,40,40,0,40,50,2022-11-08
1,000431,30,50,50,50,40,40,0,40,50,2022-11-08
1,000432,40,40,50,40,30,40,0,30,40,2022-11-08
1,000434,20,50,60,30,30,30,20,30,40,2022-11-08
1,000435,30,30,30,40,40,40,0,40,50,2022-11-08
1,000436,50,20,40,30,20,20,0,30,40,2022-11-08
1,000438,10,20,50,40,20,20,0,20,40,2022-11-08
1,000439,40,40,40,60,20,20,0,50,60,2022-11-08
1,000441,50,40,30,50,20,30,0,30,50,2022-11-08
1,000444,60,40,50,60,40,30,20,30,70,2022-11-08
1,000445,50,70,40,70,50,60,0,40,60,2022-11-08
1,000447,40,50,40,40,40,40,0,40,50,2022-11-08
1,000450,40,60,40,60,30,50,0,30,50,2022-11-08
1,000481,40,60,60,60,40,40,10,30,50,2022-11-08
1,000484,50,30,70,40,10,10,10,30,60,2022-11-08
1,000488,60,30,60,40,20,20,20,20,50,2022-11-08
1,000489,30,50,50,50,40,20,0,50,40,2022-11-08
1,000490,40,50,60,30,40,30,0,30,40,2022-11-08
1,000491,50,50,70,40,40,40,0,50,60,2022-11-08
1,000492,40,50,50,40,30,30,0,40,50,2022-11-08
1,000493,40,50,50,50,40,50,0,40,60,2022-11-08
1,000494,40,60,50,60,50,40,0,50,50,2022-11-08
1,000496,50,60,50,60,50,50,0,40,60,2022-11-08
1,000499,40,50,40,50,30,30,0,40,40,2022-11-08
1,000501,60,50,60,50,40,30,50,50,70,2022-11-08
1,000503,40,50,50,50,50,50,10,40,50,2022-11-08
1,000504,70,60,60,70,40,40,0,50,70,2022-11-08
1,000505,30,60,50,60,30,30,0,30,60,2022-11-08
1,000506,30,60,60,50,60,50,0,50,60,2022-11-08
1,000507,50,30,60,50,30,30,0,50,50,2022-11-08
1,000510,70,50,80,70,60,60,0,40,80,2022-11-08
1,000508,40,60,20,50,20,30,0,40,30,2022-11-08
1,000511,60,40,40,50,20,50,0,40,40,2022-11-08
1,000512,40,50,50,60,50,60,0,50,50,2022-11-08
1,000513,50,60,30,50,30,50,10,30,50,2022-11-08
1,000515,60,20,30,60,30,20,50,20,50,2022-11-08
1,000516,50,70,50,50,20,40,0,20,70,2022-11-08
1,000517,50,20,30,40,20,20,30,30,50,2022-11-08
1,000518,20,30,60,60,30,40,0,20,60,2022-11-08
1,000519,50,30,50,70,30,40,30,20,70,2022-11-08
1,000520,60,60,20,60,20,50,0,20,50,2022-11-08
1,000524,50,40,60,70,30,40,0,30,70,2022-11-08
1,000525,30,60,50,60,30,30,0,40,60,2022-11-08
1,000527,50,60,30,60,30,50,20,20,70,2022-11-08
1,000528,40,30,40,50,30,50,40,50,50,2022-11-08
1,000529,30,50,60,60,40,60,0,50,50,2022-11-08
1,000530,60,30,40,50,20,40,0,40,60,2022-11-08
1,000531,40,40,50,60,50,40,0,40,50,2022-11-08
1,000534,50,20,20,40,20,30,30,30,40,2022-11-08
1,000535,40,50,40,50,30,20,20,30,50,2022-11-08
1,000536,30,50,70,50,60,60,0,50,60,2022-11-08
1,000537,40,30,30,30,20,40,0,30,40,2022-11-08
1,000538,40,40,40,50,30,30,0,30,40,2022-11-08
1,000563,30,60,40,60,20,30,50,40,60,2022-11-08
1,000564,30,60,60,60,30,30,0,30,60,2022-11-08
1,000565,30,50,80,50,50,40,0,60,70,2022-11-08
1,000569,20,70,70,20,30,40,0,50,50,2022-11-08
1,000575,60,20,60,50,30,30,10,30,70,2022-11-08
1,000578,30,50,70,40,40,30,0,30,60,2022-11-08
1,000579,30,40,60,40,30,30,0,20,60,2022-11-08
1,000580,30,40,50,40,30,30,0,30,70,2022-11-08
1,000581,30,60,50,50,40,30,0,30,70,2022-11-08
1,000548,30,40,60,50,40,30,0,30,60,2022-11-08
1,000586,20,60,60,60,50,50,10,60,70,2022-11-08
1,000588,50,30,50,40,30,30,10,30,40,2022-11-08
1,000590,60,20,40,50,30,30,70,40,70,2022-11-08
1,000591,60,40,40,40,30,30,0,40,40,2022-11-08
1,000595,30,40,60,50,50,40,0,60,80,2022-11-08
1,000598,50,20,40,50,30,30,30,20,50,2022-11-08
1,000605,70,20,40,60,30,20,50,30,70,2022-11-08
1,000606,50,50,60,50,40,30,0,40,60,2022-11-08
1,000607,40,80,20,50,30,20,0,20,30,2022-11-08
1,000611,50,70,30,50,30,50,0,20,50,2022-11-08
1,000617,40,50,50,60,40,40,50,50,60,2022-11-08
1,000618,60,20,70,70,20,20,0,30,80,2022-11-08
1,000619,70,70,60,70,30,60,0,20,70,2022-11-08
1,000622,30,60,50,60,20,40,10,20,40,2022-11-08
1,000627,50,50,50,40,40,30,0,40,50,2022-11-08
1,000628,50,80,50,70,50,50,0,20,60,2022-11-08
1,000629,60,30,70,40,40,30,70,30,60,2022-11-08
1,000632,30,40,70,50,40,30,0,40,70,2022-11-08
1,000633,30,40,90,40,40,40,30,40,80,2022-11-08
1,000011,30,60,60,70,50,50,10,50,70,2022-10-22
1,000354,40,60,70,60,50,60,0,50,50,2022-10-22
1,000356,50,40,70,60,50,50,0,30,60,2022-10-22
1,000357,50,30,50,50,20,30,60,40,70,2022-10-22
1,000361,20,70,60,70,40,60,0,40,80,2022-10-22
1,000362,40,50,50,50,40,40,0,50,50,2022-10-22
1,000365,30,40,50,40,40,40,20,30,50,2022-10-22
1,000367,50,30,70,50,60,60,0,40,50,2022-10-22
1,000369,50,30,50,60,30,40,50,50,60,2022-10-22
1,000371,40,40,60,80,30,30,30,30,70,2022-10-22
1,000373,30,60,70,60,50,40,0,50,70,2022-10-22
1,000375,50,30,70,40,20,30,50,30,60,2022-10-22
1,000376,30,60,60,50,40,50,0,40,50,2022-10-22
1,000377,40,40,70,70,30,40,10,40,80,2022-10-22
1,000378,40,50,70,50,30,30,0,40,60,2022-10-22
1,000379,30,50,50,40,30,30,0,30,40,2022-10-22
1,000382,40,50,60,50,50,50,0,40,50,2022-10-22
1,000384,60,40,50,50,30,40,70,50,60,2022-10-22
1,000386,30,70,70,60,60,60,0,50,70,2022-10-22
1,000387,70,60,50,60,30,50,0,20,50,2022-10-22
1,000388,30,60,50,60,50,50,0,40,50,2022-10-22
1,000389,40,30,50,40,30,40,0,40,50,2022-10-22
1,000390,50,30,60,40,30,30,0,40,50,2022-10-22
1,000393,50,30,60,60,30,30,60,40,60,2022-10-22
1,000394,40,50,70,30,30,40,0,40,70,2022-10-22
1,000396,40,60,60,70,50,50,0,50,70,2022-10-22
1,000398,40,40,70,50,40,40,0,50,70,2022-10-22
1,000401,50,30,50,50,20,30,50,30,50,2022-10-22
1,000402,30,70,60,60,40,40,0,30,60,2022-10-22
1,000403,40,50,60,50,30,40,0,40,60,2022-10-22
1,000404,40,60,60,50,40,50,0,40,50,2022-10-22
1,000405,30,50,40,40,40,40,0,30,40,2022-10-22
1,000406,60,30,50,60,30,40,60,50,60,2022-10-22
1,000407,30,50,60,50,50,50,10,50,60,2022-10-22
1,000408,50,60,60,50,50,40,0,40,50,2022-10-22
1,000410,30,70,70,70,50,50,0,30,70,2022-10-22
1,000411,60,60,40,70,60,60,0,50,50,2022-10-22
1,000412,30,50,70,60,50,60,10,50,60,2022-10-22
1,000413,70,60,40,70,60,60,0,40,50,2022-10-22
1,000414,50,60,60,40,40,40,10,50,50,2022-10-22
1,000415,30,40,40,30,30,30,20,40,50,2022-10-22
1,000416,40,60,40,60,40,40,0,50,50,2022-10-22
1,000418,50,30,60,50,40,30,30,30,50,2022-10-22
1,000419,40,50,60,50,30,30,10,40,50,2022-10-22
1,000420,50,50,50,50,50,50,0,20,70,2022-10-22
1,000421,60,60,50,60,40,40,0,20,40,2022-10-22
1,000423,30,60,40,40,50,40,0,40,40,2022-10-22
1,000424,40,50,50,30,40,40,0,40,50,2022-10-22
1,000425,30,40,60,60,50,60,0,40,60,2022-10-22
1,000383,50,30,50,60,30,40,60,30,60,2022-10-22
1,000395,20,40,50,40,30,50,0,50,40,2022-10-17
1,000400,30,20,40,40,20,40,60,20,60,2022-10-17
1,000429,20,30,30,20,30,40,0,30,40,2022-10-17
1,000437,30,20,50,30,30,30,50,20,40,2022-10-17
1,000453,20,50,40,60,40,50,0,60,50,2022-10-17
1,000552,20,60,50,50,50,60,0,50,60,2022-10-17
1,000558,10,30,30,30,20,30,0,30,50,2022-10-17
1,000566,30,40,50,40,40,40,10,50,60,2022-10-17
1,000568,30,30,40,40,50,40,40,40,50,2022-10-17
1,000570,20,30,40,40,40,30,50,30,50,2022-10-17
1,000572,40,70,70,70,60,60,0,70,80,2022-10-17
1,000573,30,30,40,30,20,40,50,30,40,2022-10-17
1,000574,30,50,40,50,20,40,10,30,50,2022-10-17
1,000576,20,40,50,40,20,40,0,40,50,2022-10-17
1,000577,30,50,50,50,40,50,10,50,40,2022-10-17
1,000582,30,50,50,50,20,20,0,30,50,2022-10-17
1,000587,30,50,60,30,30,40,0,30,50,2022-10-17
1,000593,30,50,50,50,20,30,0,40,50,2022-10-17
1,000594,40,60,50,40,30,40,0,50,70,2022-10-17
1,000596,10,30,50,50,20,20,50,20,60,2022-10-17
1,000600,40,50,60,60,30,40,0,50,70,2022-10-17
1,000603,30,40,40,50,30,40,60,40,60,2022-10-17
1,000610,30,50,50,60,40,40,10,40,40,2022-10-17
1,000613,30,30,40,30,30,30,0,40,50,2022-10-17
1,000614,30,40,50,40,30,30,10,40,50,2022-10-17
1,000616,40,30,50,50,20,30,70,30,50,2022-10-17
1,000623,50,60,70,50,30,30,0,30,70,2022-10-17
1,000626,30,60,50,50,30,40,0,40,40,2022-10-17
1,000634,50,60,50,30,30,30,0,30,40,2022-10-17
1,000635,50,40,40,50,30,30,0,40,40,2022-10-17
1,000636,40,50,50,60,40,40,0,60,60,2022-10-17
1,000642,50,40,60,70,40,50,0,60,70,2022-10-17
1,000643,40,30,50,60,40,40,30,50,60,2022-10-17
1,000646,40,60,60,70,50,40,50,50,70,2022-10-17
1,000651,30,50,40,60,40,50,10,40,40,2022-10-17
1,000653,40,60,50,60,30,40,0,30,50,2022-10-17
1,000659,40,30,60,40,40,30,70,30,60,2022-10-17
1,000699,50,50,50,70,40,50,0,60,70,2022-10-17
1,000910,50,50,60,70,40,40,40,60,80,2022-10-17
1,000912,40,60,60,50,40,50,20,50,60,2022-10-17
1,000915,60,60,60,60,50,50,0,60,70,2022-10-17
1,000917,20,40,70,60,30,40,0,50,50,2022-10-17
1,000920,40,30,50,40,30,40,30,40,60,2022-10-17
1,000922,30,50,60,50,40,40,10,30,60,2022-10-17
1,000925,30,40,50,30,30,30,0,30,50,2022-10-17
1,000926,50,40,50,60,40,40,50,40,60,2022-10-17
1,000927,30,50,60,60,30,50,0,40,80,2022-10-17
1,000929,20,70,50,50,20,30,0,40,40,2022-10-17
1,000930,20,20,60,70,30,70,0,40,60,2022-10-17
1,000933,40,30,50,50,20,30,30,40,50,2022-10-17
