"(-)-carvone","6485-40-1",150,"mint"
"(-)-cis-rose oxide","3033-23-6",154,"rose"
"(-)-cis-rose oxide","3033-23-6",154,"sweet"
"(-)-cis-rose oxide","3033-23-6",154,"rose"
"(-)-cis-rose oxide","3033-23-6",154,"sweet"
"(-)-cubenol","21284-22-0",222,"green tea"
"(-)-cubenol","21284-22-0",222,"herb"
"(-)-cubenol","21284-22-0",222,"spice"
"(-)-nootkatone","38427-78-0",218,"terpentine"
"(-)-β-bisabolene","495-61-4",204,"balsamic"
"(-)-γ-elemene","29873-99-2",204,"oil"
"(-)-γ-elemene","29873-99-2",204,"green"
"(-)-γ-elemene","29873-99-2",204,"wood"
"(+)-(E)-limonene oxide","6909-30-4",152,"green"
"(+)-carvone","99-49-0",150,"caraway"
"(+)-carvone","2244-16-8",150,"caraway"
"(+)-cis-rose oxide","876-17-5",154,"flower"
"(+)-cis-rose oxide","876-17-5",154,"green"
"(+)-limonene,","5989-27-5",136,"citrus"
"(+)-limonene,","5989-27-5",136,"mint"
"(+)-nootkatone","4674-50-4",218,"grapefruit"
"(+)-α-phellandrene","2243-33-6",136,"dill"
"(2S)-2-methyl-ethyl ester-butanoic acid","10307-61-6",130,"apple"
"(E)-2-dodecen-1-ol","69064-37-5",184,"oil"
"(E)-2-hexenal","85761-70-2",98,"green"
"(E)-2-hexenal","85761-70-2",98,"leaf"
"(E)-2-hexenal","6728-26-3",98,"green"
"(E)-2-hexenal","6728-26-3",98,"leaf"
"(E)-2-hexenoic acid","13419-69-7",114,"must"
"(E)-2-hexenoic acid","13419-69-7",114,"fat"
"(E)-2-hexenol","928-95-0",100,"green"
"(E)-2-hexenol","928-95-0",100,"walnut"
"(E)-2-hexenol","928-95-0",100,"leaf"
"(E)-2-nonenal","18829-56-6",140,"cucumber"
"(E)-2-nonenal","18829-56-6",140,"green"
"(E)-2-nonenal","18829-56-6",140,"fat"
"(E)-2-penten-1-ol","1576-96-1",86,"mushroom"
"(E)-2-undecenal","53448-07-0",168,"green"
"(E)-2-undecenal","53448-07-0",168,"fat"
"(E)-2-undecenal","53448-07-0",168,"soap"
"(E)-3-hexenol","928-97-2",100,"moss"
"(E)-3-hexenol","928-97-2",100,"fresh"
"(E)-carveol","1197-07-5",152,"caraway"
"(E)-carveol","1197-07-5",152,"solvent"
"(E)-cinnamaldehyde","14371-10-9",132,"paint"
"(E)-cinnamaldehyde","14371-10-9",132,"cinnamon"
"(E)-dihydrocarvone","09.04.5948",152,"warm"
"(E)-dihydrocarvone","09.04.5948",152,"herb"
"(E)-farnesol","106-28-5",222,"muguet"
"(E)-isoelemicin","5273-85-8",208,"spice"
"(E)-isoelemicin","5273-85-8",208,"flower"
"(E)-isoeugenol","5932-68-3",164,"flower"
"(E)-limonene oxide","4959-35-7",152,"citrus"
"(E)-limonene oxide","4959-35-7",152,"fresh"
"(E)-limonene oxide","4959-35-7",152,"citrus"
"(E)-limonene oxide","4959-35-7",152,"fresh"
"(E)-linalool oxide","34995-77-2",170,"flower"
"(E)-oak lactone","39638-67-0",156,"coconut"
"(E)-oak lactone","39638-67-0",156,"flower"
"(E)-p-mentha-2,8-dien-1-ol","7212-40-0",152,"fresh"
"(E)-p-mentha-2,8-dien-1-ol","7212-40-0",152,"mint"
"(E)-rose oxide","07.11.5258",154,"flower"
"(E)-Whiskey lactone","80041-01-6",156,"flower"
"(E)-Whiskey lactone","80041-01-6",156,"lactone"
"(E)-α-bergamotene","13474-59-4",204,"tea"
"(E)-α-bergamotene","13474-59-4",204,"warm"
"(E)-α-bergamotene","13474-59-4",204,"wood"
"(E)-β-damascone","23726-91-2",192,"apple"
"(E)-β-ocimene","3779-61-1",136,"sweet"
"(E)-β-ocimene","3779-61-1",136,"herb"
"(E,E)-farnesyl acetate","4128-17-0",264,"oil"
"(E,E)-farnesyl acetate","4128-17-0",264,"wax"
"(E,E)-farnesylacetone","1117-52-8",262,"ether"
"(E,E)-farnesylacetone","1117-52-8",262,"flower"
"(E,Z)-2,4-nonadienal","21661-99-4",138,"geranium"
"(E,Z)-2,4-nonadienal","21661-99-4",138,"pungent"
"(E,Z)-3,6-nonadien-1-ol","56805-23-3",140,"fish"
"(epoxymethylbutyl)-methylfuran","92356-06-4",166,"green"
"(epoxymethylbutyl)-methylfuran","92356-06-4",166,"citrus"
"(epoxymethylbutyl)-methylfuran","92356-06-4",166,"earth"
"(methylbutenyl)-methylfuran","15186-51-3",150,"mint"
"(R)-linden ether","125811-37-2",150,"mint"
"(Z)-2-penten-1-ol","1576-95-0",86,"green"
"(Z)-2-penten-1-ol","1576-95-0",86,"plastic"
"(Z)-2-penten-1-ol","1576-95-0",86,"rubber"
"(Z)-3-hexenol","928-96-1",100,"grass"
"(Z)-3-hexenyl-2-methylbutanoate","53398-85-9",184,"herb"
"(Z)-3-hexenyl-2-methylbutanoate","53398-85-9",184,"sweet"
"(Z)-3-hexenyl butanoate","16491-36-4",170,"wine"
"(Z)-3-hexenyl butanoate","16491-36-4",170,"green"
"(Z)-3-hexenyl hexanoate","31501-11-8",198,"prune"
"(Z)-3-hexenyl hexanoate","31501-11-8",198,"fruit"
"(Z)-4-decenal","21662-09-9",154,"green"
"(Z)-4-decenal","21662-09-9",154,"must"
"(Z)-6-dodecen-γ-lactone","15456-69-6",196,"soap"
"(Z)-6-dodecene-γ-lactone","18679-18-0",196,"sweet"
"(Z)-6-dodecene-γ-lactone","18679-18-0",196,"peach"
"(Z)-carveol","1197-06-4",152,"caraway"
"(Z)-dihydrocarvone","3792-53-8",152,"warm"
"(Z)-dihydrocarvone","3792-53-8",152,"herb"
"(Z)-limonene oxide","13837-75-7",152,"citrus"
"(Z)-limonene oxide","13837-75-7",152,"fresh"
"(Z)-linalool oxide","5989-33-3",170,"flower"
"(Z)-nerolidol","3790-78-1",222,"wax"
"(Z)-oak-lactone","55013-32-6",156,"spice"
"(Z)-ocimene,","3338-55-4",136,"herb"
"(Z)-ocimene,","3338-55-4",136,"citrus"
"(Z)-ocimene,","3338-55-4",136,"flower"
"(Z)-piperitol","491-04-3",154,"herb"
"(Z)-whiskey lactone","80041-00-5",156,"coconut"
"(Z)-β-Farnesene","28973-97-9",204,"citrus"
"(Z)-β-Farnesene","28973-97-9",204,"green"
"1-(methylthio)ethanethiol","31331-53-0",108,"thiamin"
"1-cyclohexen-3-one","930-68-7",96,"pesticide"
"1-hexenol","4798-44-1",100,"green"
"1-terpinen-4-ol","562-74-3",154,"nutmeg"
"1-terpinen-4-ol","562-74-3",154,"turpentine"
"1-terpinen-4-ol","562-74-3",154,"must"
"1,3-p-menthadien-7-al","1197-15-5",150,"spice"
"1,3-p-menthadien-7-al","1197-15-5",150,"fat"
"1,4-cineole","470-67-7",154,"spice"
"1,5-octadien-3-ol","83861-74-9",126,"herb"
"1,5-octadien-3-ol","83861-74-9",126,"earth"
"1,5-octadienone","359794-78-8",260,"must"
"1,5-octadienone","359794-78-8",260,"earth"
"1,8-cineole","470-82-6",154,"sweet"
"1,8-cineole","470-82-6",154,"mint"
"10-epi-γ-eudesmol","15051-81-7",222,"sweet"
"10-epi-γ-eudesmol","15051-81-7",222,"flower"
"10-epi-γ-eudesmol","15051-81-7",222,"wood"
"12-methyltridecanal","75853-49-5",212,"meat broth"
"12-methyltridecanal","75853-49-5",212,"sweat"
"12-methyltridecanal","75853-49-5",212,"cooked meat"
"12-methyltridecanal","75853-49-5",212,"fat"
"12-methyltridecanal","75853-49-5",212,"tallow"
"2-acetyl-1,4,5,6-tetrahydropyridine","25343-57-1",125,"caramel"
"2-acetyl-1,4,5,6-tetrahydropyridine","25343-57-1",125,"caramel"
"2-acetyl-3,4,5,6-tetrahydropyridine","27300-27-2",125,"caramel"
"2-acetyl-3,4,5,6-tetrahydropyridine","27300-27-2",125,"caramel"
"2-acetylpyrrole","1072-83-9",109,"bread"
"2-acetylpyrrole","1072-83-9",109,"nut"
"2-acetylpyrrole","1072-83-9",109,"walnut"
"2-decenal","2497-25-8",154,"tallow"
"2-decenal","2497-25-8",154,"tallow"
"2-decenal","2497-25-8",154,"orange"
"2-decenal","3913-71-1",154,"tallow"
"2-decenal","3913-71-1",154,"tallow"
"2-decenal","3913-71-1",154,"orange"
"2-decenal","3913-81-3",154,"tallow"
"2-decenal","3913-81-3",154,"tallow"
"2-decenal","3913-81-3",154,"orange"
"2-dodecenal","20407-84-5",182,"sweet"
"2-dodecenal","20407-84-5",182,"fat"
"2-dodecenal","20407-84-5",182,"green"
"2-ethylhexanol","104-76-7",130,"green"
"2-ethylhexanol","104-76-7",130,"rose"
"2-ethylpyridine","100-71-0",107,"grass"
"2-formylthiophene","98-03-3",112,"sulfur"
"2-hepten-1-al","2463-63-0",112,"green"
"2-hepten-1-al","2463-63-0",112,"green"
"2-hexenal","505-57-7",98,"fat"
"2-hexenal","505-57-7",98,"apple"
"2-hexenal","505-57-7",98,"rancid"
"2-hexenal","505-57-7",98,"green"
"2-hexenal","6728-26-3",98,"fat"
"2-hexenal","6728-26-3",98,"apple"
"2-hexenal","6728-26-3",98,"rancid"
"2-hexenal","6728-26-3",98,"green"
"2-hexenol","928-94-9",100,"green"
"2-hexenol","928-94-9",100,"leaf"
"2-hexenol","928-94-9",100,"fruit"
"2-hexenol","928-94-9",100,"wine"
"2-methoxy-3,6-dimethylpyrazine","19846-22-1",138,"earth"
"2-methyl-1-butanol","137-32-6",88,"onion"
"2-methyl-1-butanol","137-32-6",88,"wine"
"2-methyl-1-butanol","137-32-6",88,"malt"
"2-methyl-2-(methyldithio)propanal","67952-60-7",150,"fat"
"2-methyl-2-(methyldithio)propanal","67952-60-7",150,"smoke"
"2-methyl anisole","578-58-5",122,"warm"
"2-methyl anisole","578-58-5",122,"flower"
"2-methyl anisole","578-58-5",122,"walnut"
"2-methylbutyl acetate","624-41-9",130,"fruit"
"2-nonanol","628-99-9",144,"cucumber"
"2-nonenal","2463-53-8",140,"cucumber"
"2-nonenal","2463-53-8",140,"paper"
"2-nonenal","2463-53-8",140,"orris"
"2-nonenal","2463-53-8",140,"fat"
"2-nonenal","60784-31-8",140,"cucumber"
"2-nonenal","60784-31-8",140,"paper"
"2-nonenal","60784-31-8",140,"orris"
"2-nonenal","60784-31-8",140,"fat"
"2-octanol","123-96-6",130,"fat"
"2-octanol","123-96-6",130,"mushroom"
"2-octenal","20664-46-4",126,"fat"
"2-octenal","20664-46-4",126,"walnut"
"2-octenal","20664-46-4",126,"green leaf"
"2-octenal","20664-46-4",126,"green"
"2-octenal","20664-46-4",126,"green"
"2-octenal","20664-46-4",126,"nut"
"2-octenal","2548-87-0",126,"fat"
"2-octenal","2548-87-0",126,"walnut"
"2-octenal","2548-87-0",126,"green leaf"
"2-octenal","2548-87-0",126,"green"
"2-octenal","2548-87-0",126,"green"
"2-octenal","2548-87-0",126,"nut"
"2-octenal","2363-89-5",126,"fat"
"2-octenal","2363-89-5",126,"walnut"
"2-octenal","2363-89-5",126,"green leaf"
"2-octenal","2363-89-5",126,"green"
"2-octenal","2363-89-5",126,"green"
"2-octenal","2363-89-5",126,"nut"
"2-pentanol","6032-29-7",88,"green"
"2-pentylthiophene","4861-58-9",154,"fruit"
"2-pentylthiophene","4861-58-9",154,"sweet"
"2-phenylethyl alcohol","60-12-8",122,"rose"
"2-phenylethyl alcohol","60-12-8",122,"spice"
"2-phenylethyl alcohol","60-12-8",122,"lilac"
"2-phenylethyl alcohol","60-12-8",122,"honey"
"2-phenylethyl alcohol","60-12-8",122,"rose"
"2-phenylethyl alcohol","60-12-8",122,"spice"
"2-phenylethyl alcohol","60-12-8",122,"lilac"
"2-phenylethyl alcohol","60-12-8",122,"honey"
"2-undecenal","2463-77-6",168,"sweet"
"2,3-dehydro-1,8-cineole","92760-25-3",152,"lemon"
"2,3-dehydro-1,8-cineole","92760-25-3",152,"mint"
"2,3-pentadione","600-14-6",100,"cream"
"2,3-pentadione","600-14-6",100,"butter"
"2,3,4,5-tetrahydroanisole","931-57-7",112,"herb"
"2,3,4,5-tetrahydroanisole","931-57-7",112,"spice"
"2,4-decadienal","65909-91-3",152,"seaweed"
"2,4-heptadienal","04.02.4313",110,"fried"
"2,4-heptadienal","04.02.4313",110,"fat"
"2,4-heptadienal","04.02.4313",110,"nut"
"2,4-heptadienal","05.03.4313",110,"fried"
"2,4-heptadienal","05.03.4313",110,"fat"
"2,4-heptadienal","05.03.4313",110,"nut"
"2,4-hexadienal","80466-34-8",96,"green"
"2,4-nonadienal","04.03.6750",138,"fat"
"2,4-nonadienal","04.03.6750",138,"watermelon"
"2,4-nonadienal","04.03.6750",138,"green"
"2,4-nonadienal","04.03.6750",138,"wax"
"2,4-nonadienal","5910-87-2",138,"fat"
"2,4-nonadienal","5910-87-2",138,"watermelon"
"2,4-nonadienal","5910-87-2",138,"green"
"2,4-nonadienal","5910-87-2",138,"wax"
"2,4-octadienal","30361-28-5",124,"green"
"2,4-octadienal","30361-28-5",124,"seaweed"
"2,4-octadienal","30361-28-5",124,"cucumber"
"2,5-dimethyl-3-ethylpyrazine","13360-65-1",136,"potato"
"2,5-dimethyl-3-ethylpyrazine","13360-65-1",136,"roast"
"2,5-dimethyl-3-ethylpyrazine","13360-65-1",136,"potato"
"2,5-dimethyl-3-ethylpyrazine","13360-65-1",136,"roast"
"2,6-dimethylnaphthalene","581-42-0",156,"grass"
"2,6-nonadienal","557-48-2",138,"cucumber"
"2,6-nonadienal","557-48-2",138,"green"
"2,6-nonadienal","557-48-2",138,"wax"
"2,6-nonadienol","7786-44-9",140,"cucumber"
"3-(acetylthio)-2-methylfuran","55764-25-5",156,"roasted meat"
"3-hexenal","6789-80-6",98,"leaf"
"3-hexenal","6789-80-6",98,"green"
"3-mercaptohexanol","51755-83-0",134,"sulfur"
"3-mercaptohexyl-acetate","136954-20-6",176,"box tree"
"3-mercaptothiophene","7774-73-4",116,"cooked meat"
"3-methyl-1-butanol","123-51-3",88,"burnt"
"3-methyl-1-butanol","123-51-3",88,"whiskey"
"3-methyl-1-butanol","123-51-3",88,"malt"
"3-nonenal","109351-28-2",140,"cucumber"
"3-nonenal","109351-28-2",140,"fat"
"3-nonenal","31823-43-5",142,"cucumber"
"3-nonenal","31823-43-5",142,"fat"
"3-octen-2-one","1669-44-9",126,"crushed bug"
"3-octen-2-one","1669-44-9",126,"nut"
"3-octenone","51193-77-2",126,"nut"
"3-oxo-α-ionol","34318-21-3",208,"spice"
"3-terpinen-1-ol","586-82-3",154,"must"
"3,5-octadienone","38284-27-4",124,"fruit"
"3,5-octadienone","38284-27-4",124,"mushroom"
"3,5-octadienone","38284-27-4",124,"fat"
"3,6-nonadienal","21944-83-2",138,"fat"
"3,6-nonadienal","21944-83-2",138,"soap"
"4-acetyltoluene","122-00-9",134,"bitter almond"
"4-Carbethoxybutyrolactone","1126-51-8",158,"smoke"
"4-Carbethoxybutyrolactone","1126-51-8",158,"roast"
"4-ethyl-6-hepten-3-one","131671-56-2",140,"fish"
"4-ethylguaiacol","2785-89-9",152,"clove"
"4-ethylguaiacol","2785-89-9",152,"spice"
"4-heptenal","6728-31-0",112,"cream"
"4-heptenal","6728-31-0",112,"biscuit"
"4-hexanolide","695-06-7",114,"sweet"
"4-hexanolide","695-06-7",114,"coumarin"
"4-mercapto-4-methyl-2-pentanol","31539-84-1",134,"flower"
"4-mercapto-4-methyl-2-pentanol","31539-84-1",134,"lemon"
"4-mercapto-4-methyl-2-pentanone","19872-52-7",132,"box tree"
"4-methyl-3-penten-2-one","141-79-7",98,"chemical"
"4-methyl-3-penten-2-one","141-79-7",98,"sweet"
"4-methylhexanol","818-49-5",116,"sweat"
"4-methylthiazole","693-95-8",99,"roasted meat"
"4-methylthio-2-butanone","34047-39-7",118,"fruit"
"4-pentenyl isothiocyanate","18060-79-2",127,"horseradish"
"4-pentenyl isothiocyanate","18060-79-2",127,"mustard"
"4-propyl-guaiacol","2785-87-7",166,"phenol"
"4-vinylphenol","2628-17-3",120,"almond shell"
"5-(methylthio)-valeronitrile","59121-25-4",129,"broccoli"
"5-(methylthio)-valeronitrile","59121-25-4",129,"cabbage"
"5-isopropyl-2-methylpyrazine","13925-05-8",136,"sweat"
"5-methylfurfural","620-02-0",110,"almond"
"5-methylfurfural","620-02-0",110,"caramel"
"5-methylfurfural","620-02-0",110,"burnt sugar"
"5-octanolide","698-76-0",142,"peach"
"5-oxymethylfurfurole","67-47-0",126,"cardboard"
"6-decenal","105683-99-6",154,"green"
"6-decenal","105683-99-6",154,"cucumber"
"6-decenal","105683-99-6",154,"tallow"
"6-decenal","147159-48-6",154,"green"
"6-decenal","147159-48-6",154,"cucumber"
"6-decenal","147159-48-6",154,"tallow"
"6-Methoxyeugenol","6627-88-9",194,"sweet"
"6-Methoxyeugenol","6627-88-9",194,"flower"
"6(10)-dihydromyrcenol","18479-58-8",156,"cologne"
"6(10)-dihydromyrcenol","18479-58-8",156,"tart lime"
"6(10)-dihydromyrcenol","18479-58-8",156,"citrus"
"7-heptadecene","54290-12-9",239,"alkane"
"7-methoxycoumarin","531-59-9",176,"balsamic"
"7-methoxycoumarin","531-59-9",176,"sweet"
"abhexone","698-10-2",142,"spice"
"acetic acid","64-19-7",60,"sour"
"acetoin","513-86-0",88,"cream"
"acetoin","513-86-0",88,"butter"
"acetophenone","98-86-2",120,"must"
"acetophenone","98-86-2",120,"flower"
"acetophenone","98-86-2",120,"almond"
"acetovanillone","498-02-2",166,"vanilla"
"acetylfuran","1192-62-7",110,"balsamic"
"acetylmethylcyclohexene","70286-20-3",138,"spice"
"acetyloxy-dimethylfuranone","4166-20-5",170,"caramel"
"acetylpyrazine","22047-25-2",122,"roast"
"acetylpyridine","1122-62-9",121,"popcorn"
"acetylpyrroline","85213-22-5",111,"roast"
"acetylpyrroline","85213-22-5",111,"nut"
"acetylpyrrolizine","55041-85-5",149,"medicine"
"acetylthiazole","24295-03-2",127,"sulfur"
"acetylthiazole","24295-03-2",127,"roast"
"acetylthiazole","24295-03-2",127,"nut"
"acetylthiazoline","29926-41-8",129,"popcorn"
"acetylthiazoline","29926-41-8",129,"roast"
"acetylthiophene","88-15-3",126,"sulfur"
"alloaromadendrene","25246-27-9",204,"wood"
"alpha,γ-dimethylallyl alcohol","1569-50-2",86,"vinyl"
"alpha,γ-dimethylallyl alcohol","1569-50-2",86,"green"
"aromadendrene","489-39-4",204,"wood"
"aromadendrene","489-39-4",204,"wood"
"artemisia alcohol","29887-38-5",154,"herb"
"artemisia ketone","546-49-6",152,"green"
"artemisia ketone","546-49-6",152,"herb"
"asaricin","18607-93-7",192,"spice"
"asaricin","18607-93-7",192,"pepper"
"azine","110-86-1",79,"rancid"
"benzaldehyde","100-52-7",106,"burnt sugar"
"benzaldehyde","100-52-7",106,"almond"
"benzoic acid","65-85-0",122,"urine"
"benzothiazole","95-16-9",135,"gasoline"
"benzothiazole","95-16-9",135,"rubber"
"benzyl acetate","140-11-4",150,"fresh"
"benzyl acetate","140-11-4",150,"boiled vegetable"
"benzyl alcohol","100-51-6",108,"sweet"
"benzyl alcohol","100-51-6",108,"flower"
"benzyl alcohol","100-51-6",108,"sweet"
"benzyl alcohol","100-51-6",108,"flower"
"benzyl benzoate","120-51-4",212,"oil"
"benzyl benzoate","120-51-4",212,"balsamic"
"benzyl benzoate","120-51-4",212,"herb"
"benzyl butanoate","103-37-7",178,"plum"
"benzylmethyl ether","538-86-3",122,"metal"
"berteroin","4430-42-6",175,"cabbage"
"bicyclogermacrene","24703-35-3",204,"green"
"bicyclogermacrene","24703-35-3",204,"wood"
"bis(2-methyl-3-furyl)disulphide","28588-75-2",226,"roasted meat"
"borneol","507-70-0",154,"camphor"
"bornyl benzoate","26927-90-2",258,"balsamic"
"bornyl benzoate","26927-90-2",258,"pine"
"bornyl butyrate","13109-70-1",246,"wood"
"bornyl butyrate","13109-70-1",246,"herb"
"bornyl formate","7492-41-3",188,"green"
"bornyl isovalerate","76-50-6",238,"earth"
"bornyl isovalerate","76-50-6",238,"green"
"bornyl isovalerate","76-50-6",238,"herb"
"bornyl methyl ether","10395-54-7",168,"must"
"bornyl methyl ether","10395-54-7",168,"earth"
"bulnesol","22451-73-6",222,"spice"
"butanal","123-72-8",72,"green"
"butanal","123-72-8",72,"pungent"
"butanediol","513-85-9",90,"onion"
"butanediol","513-85-9",90,"fruit"
"butanol","78-92-2",74,"wine"
"butanol","78-92-2",74,"medicine"
"butanol","78-92-2",74,"fruit"
"butyl acetate","123-86-4",116,"pear"
"butyl benzoate","136-60-7",178,"balsamic"
"butyl decanoate","30673-36-0",228,"whiskey"
"butyl hexanoate","626-82-4",172,"fruit"
"butyl isothiocyanate","592-82-5",115,"sulfur"
"butyl isothiocyanate","592-82-5",115,"green"
"butyl isothiocyanate","592-82-5",115,"pungent"
"butyl laurate","106-18-3",256,"oil"
"butyl methylbutyrate","15706-73-7",158,"cocoa"
"butyl methylbutyrate","15706-73-7",158,"fruit"
"butyl octanoate","589-75-3",200,"fruit"
"butylmethoxypyrazine","24168-70-5",166,"carrot"
"butylmethoxypyrazine","24168-70-5",166,"earth"
"butyric acid","107-92-6",88,"sweat"
"butyric acid","107-92-6",88,"rancid"
"butyric acid","107-92-6",88,"cheese"
"cadina-1,4-dien-3-ol","114791-16-1",220,"spice"
"cadina-1,4-dien-3-ol","114791-16-1",220,"wood"
"cadinadiene","29837-12-5",204,"spice"
"cadinadiene","29837-12-5",204,"fruit"
"calamenene","483-77-2",202,"spice"
"calamenene","483-77-2",202,"herb"
"camphene","79-92-5",136,"camphor"
"camphene hydrate","465-31-6",154,"camphor"
"camphor","76-22-2",152,"camphor"
"caproic acid","142-62-1",116,"sweat"
"carveol","99-48-9",152,"fresh"
"carveol","99-48-9",152,"spearmint"
"carveol","99-48-9",152,"caraway"
"carvyl acetate","97-42-7",194,"spearmint"
"carvyl acetate","97-42-7",194,"green"
"caryophyllene alcohol","56747-96-7",0,"spice"
"caryophyllene alcohol","56747-96-7",0,"earth"
"caryophyllene alcohol","56747-96-7",0,"moss"
"caryophyllene oxide","1139-30-6",220,"herb"
"caryophyllene oxide","1139-30-6",220,"spice"
"caryophyllene oxide","1139-30-6",220,"sweet"
"cedrenol","28231-03-0",220,"fruit"
"cetyl alcohol","36653-82-4",242,"wax"
"cetyl alcohol","36653-82-4",242,"flower"
"chavicol","501-92-8",134,"phenol"
"chavicol","501-92-8",134,"medicine"
"cinnamic acid","140-10-3",148,"honey"
"cinnamyl alcohol","104-54-1",134,"oil"
"cis-isocitral","72203-97-5",153,"green"
"cis-linalool pyran oxide","14009-71-3",170,"citrus"
"cis-linalool pyran oxide","14009-71-3",170,"green"
"cis-sabinene hydrate","15537-55-0",154,"balsamic"
"citral","5392-40-5",152,"lemon"
"citronellal","106-23-0",154,"fat"
"citronellol","106-22-9",156,"rose"
"citronellyl acetate","150-84-5",198,"rose"
"citronellyl acetate","150-84-5",198,"dust"
"citronellyl butyrate","141-16-2",226,"fruit"
"citronellyl butyrate","141-16-2",226,"sweet"
"citronellyl butyrate","141-16-2",226,"rose"
"citronellyl isobutyrate","97-89-2",226,"fruit"
"citronellyl isobutyrate","97-89-2",226,"rose"
"citronellyl valerate","7540-53-6",240,"rose"
"citronellyl valerate","7540-53-6",240,"honey"
"citronellyl valerate","7540-53-6",240,"herb"
"citronellyl valerate","7540-53-6",240,"warm"
"coumarin","91-64-5",146,"sweet"
"coumarin","91-64-5",146,"green"
"cumin aldehyde","122-03-2",148,"acid"
"cumin aldehyde","122-03-2",148,"sharp"
"cuminic alcohol","536-60-7",150,"herb"
"cuminic alcohol","536-60-7",150,"wood"
"decadienal","25152-84-5",152,"fat"
"decadienal","25152-84-5",152,"fat"
"decadienal","25152-84-5",152,"fried"
"decadienal","25152-84-5",152,"wax"
"decadienal","25152-84-5",152,"fried"
"decadienal","25152-83-4",152,"fat"
"decadienal","25152-83-4",152,"fat"
"decadienal","25152-83-4",152,"fried"
"decadienal","25152-83-4",152,"wax"
"decadienal","25152-83-4",152,"fried"
"decanal","112-31-2",156,"tallow"
"decanal","112-31-2",156,"soap"
"decanal","112-31-2",156,"orange peel"
"decane","124-18-5",142,"alkane"
"decanoic acid","334-48-5",172,"fat"
"decanoic acid","334-48-5",172,"rancid"
"decanol","112-30-1",158,"fat"
"decyl alcohol","112-17-4",200,"oil"
"decyl alcohol","112-17-4",200,"orange"
"dehydro-ar-ionene","30364-38-6",172,"licorice"
"dehydrocarveol","28982-60-7",150,"herb"
"dehydrocarveol","28982-60-7",150,"oil"
"diacetyl","431-03-8",86,"butter"
"Diethyl 2-hydroxyglutarate","69134-53-8",204,"cotton candy"
"diethyl acetal","105-57-7",118,"cream"
"diethyl acetal","105-57-7",118,"fruit"
"diethyl malate","03.12.7554",190,"brown sugar"
"diethyl malate","03.12.7554",190,"sweet"
"diethyl malonate","105-53-3",160,"apple"
"diethyl succinate","123-25-1",174,"fruit"
"diethyl succinate","123-25-1",174,"wine"
"diethyl succinate","123-25-1",174,"fruit"
"diethyl succinate","123-25-1",174,"wine"
"diethyl tartrate","87-91-2",206,"must"
"diethyl tartrate","87-91-2",206,"earth"
"diethylmethyl pyrazine","18138-04-0",150,"potato"
"diethylmethyl pyrazine","18138-04-0",150,"roast"
"diethylmethyl pyrazine","18138-04-0",150,"meat"
"diethylmethylpyrazine","18138-05-1",150,"baked"
"dihydrocarveol","619-01-2",154,"mint"
"dihydrocarveol","619-01-2",154,"spice"
"dihydrocarvyl acetate","20777-49-5",196,"medicine"
"dihydrocarvyl acetate","20777-49-5",196,"mint"
"dihydrocarvyl acetate","20777-49-5",196,"camphor"
"dihydrolinalool","18479-49-7",156,"camphor"
"dihydrolinalool","18479-49-7",156,"wood"
"dihydrolinalool","18479-49-7",156,"citrus"
"dihydromethylcyclopentapyrazine","23747-48-0",134,"roast"
"dihydromethylcyclopentapyrazine","23747-48-0",134,"nut"
"dihydromyrcenol","18479-58-8",156,"citrus"
"dihydromyrcenol","18479-58-8",156,"cologne"
"dihydromyrcenol","18479-58-8",156,"tart lime"
"dihydroterpinyl acetate","58985-18-5",306,"pine"
"dihydroterpinyl acetate","58985-18-5",306,"citrus"
"dill apiol","484-31-1",222,"wood"
"dill apiol","484-31-1",222,"spice"
"dill ether","74410-10-9",151,"dill"
"dimethoxytoluene","131092-10-9",152,"hummus"
"dimethyl disulfide","624-92-0",94,"putrid"
"dimethyl disulfide","624-92-0",94,"onion"
"dimethyl disulfide","624-92-0",94,"cabbage"
